period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum
2019-01-31,138916.66666666666,208015.0,95.65380389397336,105.18389868061809,6.0,2.333333333333333,11.0,26.0,3.466666666666667,79.66666666666667,0.971328468407298,0.1666666666666666,,0.3333333333333333,1.34,0.0
2019-02-28,142700.0,175487.25,111.87105786860434,102.82183899470604,9.666666666666666,4.666666666666667,12.5,24.33333333333333,2.3666666666666667,68.66666666666667,0.9541792922053604,0.0,0.5,0.0,2.58,0.1695411297245099
2019-03-31,167750.0,180425.0,91.22401944916513,105.2722473867114,10.5,7.5,28.0,52.0,4.5,44.0,0.958300684196542,0.0625,,0.0,2.68,-0.1845610367222032
2019-04-30,110500.0,182625.0,84.56854614907441,106.490494316346,20.0,14.0,19.0,53.0,3.15,61.5,0.9652451532249362,0.0285714285714285,,0.0,2.12,-0.0729574660300897
2019-05-31,217633.3333333333,218725.0,135.84501881560706,107.0701135602856,13.666666666666666,12.333333333333334,11.0,32.666666666666664,2.033333333333333,106.66666666666669,0.9594698581317168,0.0678210678210678,1.0,0.25,2.4,0.6063303083884677
2019-06-30,131150.0,216772.16666666663,94.08740043489357,109.27724950309174,14.666666666666666,11.0,10.333333333333334,42.5,2.25,51.333333333333336,0.9708607891084392,0.1238095238095238,,0.0,2.34,-0.3073916051157852
2019-07-31,102750.0,228233.3333333333,85.91158457506367,109.1219139130846,14.666666666666666,15.0,14.666666666666666,29.0,1.4666666666666668,89.0,0.9533412825267767,0.0808080808080808,,0.0,1.09,-0.0868959693013028
2019-08-31,154766.66666666666,178987.5,106.61851061886668,105.92461047703878,10.333333333333334,11.0,17.5,30.33333333333333,2.2,49.66666666666666,0.9686181793533418,0.0833333333333333,,0.0,3.08,0.2410260053545014
2019-09-30,160250.0,168350.0,120.95195355524352,100.81112685062509,12.0,10.0,11.0,43.0,5.35,48.5,0.9814555805850824,0.0454545454545454,,0.0,3.01,0.1344367207268084
2019-10-31,140833.33333333334,201666.66666666663,109.98007957796032,108.58349498776154,11.0,7.0,12.333333333333334,30.0,3.7,78.0,0.9637679581735732,0.0114942528735632,0.3333333333333333,0.2444444444444443,3.41,-0.0907126644487962
2019-11-30,121300.0,181950.75,89.94727298846045,107.31265190044805,12.666666666666666,9.666666666666666,15.5,28.0,2.333333333333333,47.0,0.9758724851528422,0.0333333333333333,,0.1666666666666666,3.46,-0.1821494098419837
2019-12-31,158833.33333333334,173075.0,122.88702725308276,107.23909962536597,10.0,11.0,12.5,26.33333333333333,2.466666666666667,59.333333333333336,0.9799866147995816,0.0579710144927536,0.5,0.125,2.77,0.3662118168812991
2020-01-31,114500.0,195327.5,102.53046691657904,107.8372331377668,17.0,11.0,21.0,42.0,2.5,73.0,0.9593164831644873,0.1798941798941798,,0.0,4.22,-0.1656526387816339
2020-02-29,147625.0,182500.0,84.67297858152429,109.97382682243004,12.5,8.5,15.5,44.0,3.45,52.0,0.962255839734708,0.0526315789473684,,0.0,3.78,-0.1741676291163677
2020-03-31,134766.66666666666,222466.66666666663,94.193858186535,113.78543469073352,13.0,15.0,11.333333333333334,28.666666666666668,3.1666666666666665,33.666666666666664,0.9642946250299032,0.0972222222222222,,0.04,4.57,0.1124429512756997
2020-04-30,109500.0,186250.0,104.83146323663566,111.2803954653509,14.5,11.5,11.0,38.5,3.45,63.0,0.9847464476089456,0.165,,0.0,4.69,0.1129331068383958
2020-05-31,94250.0,204900.0,120.92912823891088,113.2867854079874,9.0,4.5,14.5,43.0,5.2,138.5,0.9643737534350244,0.0357142857142857,,0.0,6.21,0.153557572366781
2020-06-30,160633.33333333334,234677.8333333333,104.39762073166496,118.35705350818336,12.333333333333334,9.333333333333334,11.0,28.0,2.466666666666667,58.0,0.9627209605629736,0.0569696969696969,0.3333333333333333,0.4444444444444445,4.94,-0.1367040989048215
2020-07-31,142916.66666666666,199975.0,106.50345871686636,114.95982567562106,16.666666666666668,10.666666666666666,23.0,27.666666666666668,2.1666666666666665,69.33333333333333,0.9763358485837784,0.0555555555555555,0.5,0.1511111111111111,4.58,0.0201713216301555
2020-08-31,138100.0,214500.0,154.79011509817198,115.08256508518826,20.5,18.0,19.5,38.5,2.45,45.5,0.972981900747527,0.0441176470588235,,0.1333333333333333,6.87,0.4533811104639622
2020-09-30,140500.0,243600.0,101.97581425555332,117.08107047711611,14.333333333333334,10.0,13.0,25.0,1.933333333333333,58.0,0.9703620402061268,0.1251221896383186,,0.3809523809523809,7.48,-0.3411994416382624
2020-10-31,147250.0,187475.0,103.06596087645136,115.8021222971563,15.666666666666666,18.5,26.5,27.33333333333333,1.5666666666666669,57.0,0.9890910173090356,0.2804054054054054,,0.138095238095238,5.92,0.01069024678897
2020-11-30,120500.0,194375.0,107.04592703674528,119.55110706457448,19.5,17.0,21.5,42.0,1.85,51.5,0.9949430999380162,0.2857142857142857,,0.0714285714285714,6.08,0.0386157187731925
